,y
5641,0
26739,0
39890,1
18563,0
35256,0
33848,0
36715,1
29094,1
13719,0
25918,0
2309,0
1623,0
21551,0
34818,0
28448,0
25555,0
34346,0
38998,0
25547,0
23303,0
30701,0
4518,0
16917,1
36498,0
9734,0
11279,0
36062,1
15066,0
29756,0
3038,0
2581,0
24261,0
32654,1
395,0
41043,0
14434,0
37718,0
5344,0
21826,0
810,0
6848,0
1243,0
21563,0
26556,0
34342,0
13371,0
24653,0
14683,0
27125,0
8576,0
8467,0
35638,0
23821,0
3951,0
25345,0
18082,0
17606,0
12206,0
14536,0
6794,0
18220,0
4940,0
40845,1
35525,0
18271,0
17061,0
12880,0
4162,0
22614,0
11425,0
38812,0
23140,0
12004,1
1184,0
21612,0
30017,1
22997,1
22660,0
40084,0
21955,0
29740,0
16750,0
16150,0
24828,0
4340,0
1898,0
38949,1
10620,0
8159,0
23215,0
15226,0
15297,0
19883,0
7239,0
24043,0
450,0
21871,1
20287,0
24192,0
406,0
19959,0
40049,1
8557,0
30249,0
40660,1
24367,0
19975,0
17246,0
8335,0
39248,0
13421,0
8623,0
5552,0
5565,0
15553,0
29965,0
3538,0
19705,0
2447,0
29166,1
12914,0
969,0
25786,0
37451,0
39510,1
17084,0
22339,0
36026,0
37402,0
9724,0
1392,0
33793,0
20920,0
33274,0
25074,0
15457,0
24532,0
679,0
19021,0
22238,0
38337,1
4332,0
3219,1
3189,0
25887,0
19537,0
1397,0
15720,0
2140,0
6286,0
29133,0
33098,0
37054,0
18714,0
9975,0
3541,1
13313,0
19315,0
26475,0
14051,0
648,0
31985,0
2452,0
4751,0
39563,0
9241,0
20451,1
33167,0
7374,0
14659,0
14490,0
39098,1
14467,0
25960,1
35180,0
29518,0
39711,1
3945,0
22479,1
33826,0
25598,0
38180,0
32936,0
39529,0
35377,1
13306,0
25040,0
24152,0
7025,0
7926,0
27050,0
13676,0
16632,0
766,0
4429,0
40016,0
8810,0
15683,0
29808,1
23060,0
4906,0
33465,0
30643,0
9785,0
9491,0
26138,0
37988,0
22431,0
26147,0
4402,0
13589,0
25603,0
22650,0
7169,0
26203,0
7275,0
24895,0
10158,1
35829,1
39499,0
36180,0
26343,0
20802,0
7801,0
4252,1
1129,0
18033,0
20829,0
4022,0
12364,0
23704,0
18195,0
17026,0
18124,0
30156,0
40146,1
26995,0
2392,0
28212,0
33379,0
32809,0
39020,1
5261,0
15557,0
18450,0
24707,0
15660,0
2790,0
16904,0
28098,0
40451,0
1793,0
10928,0
32977,0
22042,0
9078,0
18347,0
6807,0
27833,1
25497,0
746,0
722,0
23839,0
19916,0
4244,0
22721,0
15231,0
27577,0
4635,1
18725,0
9449,0
30617,0
1004,0
14737,0
16646,0
12034,0
21979,0
39023,1
34903,1
9507,0
6835,0
38772,0
14046,0
15252,0
17515,0
35489,0
3399,0
16454,0
6965,0
7468,0
27396,0
12723,0
462,0
17468,0
2580,0
32269,0
39323,1
12879,0
40100,0
41006,1
5036,0
9411,0
6392,0
40504,1
11243,0
10876,0
24547,0
8787,0
38561,1
37515,0
15594,0
28707,0
16437,1
20270,0
19640,0
18291,0
980,0
5332,0
886,0
33108,0
24915,0
24120,0
14371,0
20325,0
18752,0
10949,0
15673,0
38823,1
29123,0
23427,0
4912,0
12048,0
14201,0
16221,0
2590,0
39069,1
39955,1
12538,0
15050,0
39249,0
23787,0
39185,1
11385,0
9074,0
5212,0
15897,0
19201,0
11476,0
14815,1
39325,1
24521,0
6289,0
13703,0
21087,0
30384,0
34915,1
1937,0
41138,1
5854,0
30619,1
29732,0
6618,0
38281,0
22270,0
35254,0
541,0
29599,0
27936,0
12573,0
12898,0
9498,0
34754,0
31314,0
25734,0
649,0
6985,0
28228,0
33624,0
31043,0
19937,0
25038,0
22079,0
9611,0
13713,0
35878,0
11430,0
41009,1
36221,0
40805,1
16747,0
39659,1
32829,0
33912,0
36886,0
28153,0
5796,0
25363,0
19554,0
15328,0
36690,0
39600,0
7621,0
23477,1
31315,0
3256,0
3748,0
25029,0
36492,0
15073,0
14018,0
13513,0
41179,0
26404,0
20061,0
5358,0
10354,0
16735,0
14425,0
6478,0
36871,0
36655,0
16339,0
40537,0
38551,1
32717,1
24338,0
27525,0
6801,0
24148,0
28665,0
6074,0
37561,0
5904,0
8248,0
29633,0
13778,0
17965,0
11771,0
27112,0
35365,0
18619,0
5907,0
10436,0
19065,0
16306,0
32632,0
5484,0
32442,0
9861,0
1450,0
37519,0
5905,0
3397,0
12154,0
36022,0
8188,0
19423,0
10994,0
26159,0
26519,0
26723,0
11296,0
17732,0
34344,0
490,0
15376,0
36429,0
38607,0
27993,0
28595,1
5314,0
34345,0
10675,0
21682,0
1087,0
6109,0
7954,0
14272,0
10984,0
21950,1
37474,0
9887,0
39668,1
31397,0
19751,0
3453,1
21669,0
16250,0
30709,0
18218,0
11643,0
14743,0
4923,0
34215,0
38012,1
19386,0
8905,0
2629,0
20329,0
29301,0
7261,0
32625,0
1107,0
24432,0
14729,1
15543,0
35931,1
36457,1
36853,0
7756,0
17393,0
4406,0
37287,1
14405,0
16354,0
34357,0
12374,0
32406,0
33670,0
23647,0
26700,0
8927,0
7503,0
29181,0
34153,0
19542,0
3557,0
23560,0
26532,0
19500,0
23392,0
6849,0
22692,0
39308,0
12972,0
28535,0
34172,0
37899,0
35893,0
26819,0
25562,0
1528,0
33944,0
24884,0
8552,0
26269,0
24978,0
27156,0
7325,0
25245,0
460,0
33599,0
4145,0
35040,1
31732,0
10408,0
36234,1
25071,0
34403,0
17429,0
30025,1
25165,0
36090,0
3322,0
39965,0
23305,1
13931,0
12732,0
36730,0
37578,1
2170,0
1878,0
617,0
37263,1
35343,0
12322,1
9787,0
1413,0
13132,0
25939,0
38242,1
112,0
13314,0
33239,0
19460,0
12123,0
13000,0
2640,0
9954,0
16441,0
34621,0
36376,0
33295,0
1227,0
28889,0
13903,0
22501,0
381,0
11641,0
34587,0
21896,0
4817,0
8172,1
26891,0
2339,0
20157,0
10764,0
12180,0
9462,0
32358,0
21679,0
37603,1
31219,0
29097,1
38586,0
22787,0
791,0
39972,1
12440,0
1854,0
28455,0
21516,0
31116,0
35416,0
19159,0
24354,0
10578,0
177,0
19459,0
19062,0
13038,0
26312,0
22173,0
27134,0
5269,0
35833,1
37351,0
1907,0
19726,0
29576,0
34158,0
22240,0
28493,0
35308,0
6550,0
34180,0
37024,0
37748,0
29515,0
38634,0
19676,0
22220,1
34548,0
7260,0
38739,0
14233,0
9939,0
1821,0
40521,0
10797,0
21003,0
15155,1
9633,0
2319,0
8213,0
8621,1
9713,0
28463,0
33139,0
31854,0
5425,0
6223,0
18243,0
27898,1
17291,1
24529,0
7189,0
10651,0
39634,0
9616,0
5921,0
36968,0
25182,0
14029,0
36516,0
6825,0
33378,0
30491,0
38357,0
35455,0
34959,0
1801,0
37838,0
20882,0
3598,0
36692,0
14145,0
29361,0
15466,0
20402,0
19388,0
21485,0
5623,0
38894,1
22132,0
13248,0
5964,0
12188,0
40058,0
1872,0
10753,0
22657,0
12235,0
22283,0
21140,0
39364,1
18001,0
11954,0
10130,0
36856,1
6283,0
37991,0
7517,0
23127,0
35316,1
25283,0
2729,0
12547,0
15498,1
21376,0
5121,0
14327,0
39043,0
9173,0
30177,1
7829,0
18969,0
13197,0
17176,0
38440,1
18806,0
22437,0
26935,0
12799,0
23267,1
27190,0
17788,0
11857,0
31877,0
11361,0
21775,0
12140,0
12798,0
35305,0
12408,0
28395,0
22461,0
2754,0
37129,0
39420,1
19928,0
35585,0
5694,0
18374,1
23182,0
34703,0
35156,1
19067,0
29770,0
5181,0
14422,0
6218,0
22986,0
22085,0
33325,0
22234,1
10792,0
12476,0
6381,0
3193,0
4679,0
28608,0
32135,0
14571,0
35705,0
29755,0
14739,0
12581,0
23569,1
11400,0
34203,0
23468,0
30050,1
40613,0
34285,0
32446,0
9866,0
35803,0
25882,0
30691,0
31347,0
27224,0
17886,0
28612,0
4634,0
40366,1
1038,0
23599,0
22087,0
4353,1
30669,0
38608,0
20108,0
40010,0
19617,0
30823,0
23360,1
32341,1
31593,0
15550,0
26725,0
9505,0
40006,0
8742,0
39560,0
30866,0
2546,0
15724,0
8366,0
6332,0
33338,0
32233,0
4441,0
12604,0
23714,0
18360,0
36860,0
11601,0
11539,0
12654,0
5290,0
3953,0
21621,0
16959,0
10889,0
8125,0
33913,1
6447,0
5521,0
29287,0
9766,0
39478,1
34058,0
1679,0
37109,1
11751,0
12144,0
17650,0
22842,0
33602,0
3596,0
19458,0
2049,0
3146,0
21990,0
28667,0
22126,0
16507,0
37971,1
38174,0
26010,0
6557,0
32573,0
41034,1
32265,1
23828,0
3653,0
1144,0
2960,0
39556,1
9826,0
35912,1
15051,0
21593,0
39692,1
39729,1
25898,0
6685,0
1073,0
33943,0
8242,0
34324,0
33591,0
29353,0
29419,0
35607,1
22596,0
38195,0
27428,0
13969,0
34469,0
22223,0
13119,0
25088,0
25541,0
806,0
3812,0
38654,0
4829,0
517,0
21586,0
7495,0
27408,1
5321,0
19452,0
8686,0
19521,1
33933,0
22934,0
24113,0
23795,0
12660,0
24641,0
28424,0
1299,0
26726,0
36100,0
31866,0
847,0
40479,0
8037,0
19878,0
19212,0
17675,0
556,1
1987,0
12810,0
36394,0
31766,0
15367,0
40107,0
27950,0
4083,0
26206,0
6009,0
5165,0
35460,0
7053,0
24937,0
37772,0
2797,0
36912,0
682,0
38008,1
3233,0
21322,0
3380,0
59,0
18234,0
29623,0
26816,0
14718,0
23341,0
13838,0
38639,0
21379,0
26756,0
27764,1
35767,0
33831,0
40696,0
25248,0
40574,1
39677,1
27956,0
24587,0
7268,0
35347,0
29580,0
30366,1
5870,0
2263,0
8777,0
17379,0
7575,0
28011,0
7461,0
21422,0
19944,0
23924,0
11520,0
30680,0
21065,0
33968,0
24096,1
36331,0
35341,0
32356,0
33898,0
1491,0
15779,0
3632,0
35759,0
15893,0
33762,0
11431,0
8957,0
12727,0
28040,0
20036,1
19335,0
33286,0
30349,0
14397,0
18143,0
9166,0
41144,0
6275,0
21406,0
28194,0
28427,0
9042,0
1337,0
16398,0
2727,0
14064,0
35760,0
24050,1
30947,0
19373,0
37908,0
15751,0
27459,0
2343,0
12090,0
20869,0
10034,1
38161,0
25782,0
7190,0
35959,0
20947,0
2585,0
26258,0
6384,0
31874,0
37228,0
1554,0
2633,0
24822,0
17621,0
30231,1
35113,0
7463,0
38678,0
13808,0
30322,1
10351,0
14933,0
25170,0
39087,0
18144,0
40614,0
14511,0
15518,0
5578,0
20425,0
525,0
26967,0
4070,0
8515,0
3711,0
16142,0
22102,0
7059,0
23514,0
40252,0
20209,0
19811,0
27506,0
4678,0
21451,0
7932,0
22917,0
12593,0
34774,0
19438,0
38867,0
6418,0
12825,0
33207,0
1895,0
2088,0
26804,0
1843,0
37147,1
19734,0
13411,0
33389,0
11331,0
24782,0
18869,0
30496,1
13951,0
15451,0
1836,0
10282,0
34289,0
17657,0
40395,1
13065,0
6526,0
24607,0
40171,0
27043,0
14495,0
12447,0
4358,0
34931,0
6220,0
25803,0
34502,0
9510,0
35189,0
34690,0
15962,0
36879,0
8580,0
22943,0
34291,0
26466,0
26688,0
11355,0
16115,0
34641,0
20004,0
5125,0
38217,0
24927,0
21653,0
24284,0
10330,0
34558,0
14998,0
10884,0
39037,0
16157,0
12419,0
9218,0
10338,0
8841,0
36250,1
26546,0
9193,0
8873,0
25638,0
33755,0
31534,0
39597,0
36878,1
28849,0
33640,0
3641,0
18614,0
467,0
33035,1
21631,0
14493,0
40065,1
31115,0
16590,0
17348,0
290,0
31634,0
5553,0
20751,0
31572,0
37114,0
37159,0
28362,0
11987,0
23634,0
14383,0
38841,0
29513,0
3732,0
31183,0
453,0
18186,0
8328,0
27882,0
35533,0
6085,0
9613,0
4179,0
22830,0
4383,0
6515,0
16025,0
15191,0
2394,0
27963,1
29107,0
14125,0
14980,0
32244,0
14349,0
22725,0
7964,0
9893,1
20698,0
38871,1
20016,0
3094,0
5678,0
32006,0
40268,0
33478,0
28925,0
12398,0
21028,0
4123,0
31384,0
29938,0
24445,0
22414,0
29357,0
27875,0
33684,0
4917,0
4984,0
26191,0
32815,0
1422,0
12900,0
21866,0
18380,0
2475,0
19194,0
36414,0
22217,0
21622,0
18642,0
8985,0
17770,0
9680,0
12997,0
34626,0
32825,0
12718,0
25901,0
10369,0
25788,0
559,0
2431,0
22528,0
7707,0
5428,0
6769,0
20556,0
21500,0
16467,0
9062,0
28540,1
37386,1
8847,0
14704,0
39282,0
28307,0
13394,0
29373,0
7788,0
29880,0
7946,0
26460,0
2037,0
14385,0
14214,0
7405,0
16018,1
38360,0
24179,0
13103,0
21520,0
19449,1
24513,0
7547,0
31030,0
28770,0
16325,0
25815,0
32276,0
32942,0
29375,0
24798,0
22638,0
5611,0
22313,0
27735,0
6613,0
11963,0
40149,1
40541,0
26798,0
20740,0
11369,0
24439,0
27277,0
26744,0
5963,0
1775,0
8970,0
12923,0
2979,0
26975,0
9199,0
32491,0
15710,1
40568,0
17110,0
30473,1
6617,0
36120,0
19552,0
6652,0
1431,0
4535,0
3460,0
30946,0
11984,0
10448,0
38149,0
18272,0
3892,0
31815,0
18317,1
26642,0
2968,0
13246,0
12093,0
39094,0
40522,0
18541,0
31454,0
3191,0
32210,0
3151,0
33304,0
30719,0
13185,0
31583,0
19207,0
31302,0
35963,0
16732,0
22151,0
33110,0
4206,0
23773,0
11654,0
27487,0
24325,0
2841,0
32019,0
17249,0
23758,0
17317,0
23951,0
20670,0
17655,1
23904,0
5606,0
7828,0
14086,0
8818,0
5073,1
31806,1
4290,0
24997,0
40387,1
11758,0
5652,1
3853,0
27520,0
21122,0
7179,0
21168,0
18428,0
40147,0
20400,0
33989,0
38859,0
21768,0
9429,0
26711,0
28209,0
22903,0
5248,0
33896,0
33753,0
31510,1
37921,0
6687,0
1244,0
23095,0
33666,1
39601,1
15399,0
14489,0
15507,0
14053,0
19439,1
30808,0
27601,0
6639,0
27513,0
1906,0
38687,1
10096,0
4986,0
35098,0
988,0
5669,0
25396,0
20436,0
37359,0
36146,1
14123,0
35080,0
30700,0
12277,0
11457,0
40603,0
37074,0
1377,0
40489,0
7329,0
8682,0
3592,0
367,0
13269,1
27046,0
20291,0
30458,1
28256,0
31725,0
11128,0
11971,0
22007,0
21302,0
5571,0
10425,0
8503,0
19036,0
11380,0
34948,0
20437,0
5932,0
37756,1
32041,0
11075,0
37687,1
20630,0
28536,0
9100,0
19896,0
20279,0
16884,1
24820,0
4466,0
2406,1
34557,0
16260,0
37970,1
597,0
36680,0
24992,0
41013,1
12603,0
34246,0
30832,0
22011,0
32220,0
14572,0
37088,0
20444,0
36791,0
1643,0
35092,0
31881,0
32223,0
12295,0
4014,0
19571,0
37707,1
29914,0
24543,0
24785,0
11219,0
36789,1
35789,0
501,0
22393,0
20448,0
7571,1
4713,0
25601,0
23052,0
40270,0
37071,1
25490,0
40377,1
15265,0
688,0
40338,0
3615,0
2119,0
2947,0
19512,1
2443,0
22171,0
10267,0
27063,0
1515,0
30462,1
16388,0
22921,0
2582,0
32660,0
37285,0
26577,0
11043,0
12631,0
23831,0
18675,0
17142,0
21605,0
12352,0
30721,1
27232,0
40508,0
33798,1
10920,0
23199,0
11726,0
10803,0
745,0
19561,0
35369,0
28117,0
31216,0
29520,1
24332,0
8798,0
27003,0
15501,0
17792,0
819,0
34329,0
28083,1
33648,0
26227,0
36635,0
17929,0
38218,0
36897,0
38816,0
39921,0
9838,0
1495,0
200,0
29630,0
11414,0
41183,1
3054,0
40829,0
14408,0
5750,0
25051,0
25192,0
34087,0
11920,0
27317,0
16764,0
23032,1
15492,0
8658,0
976,0
20254,0
40932,1
18947,0
12249,0
17495,0
37837,0
26266,0
38129,0
5107,1
6174,0
1385,0
15400,0
9822,0
8,0
16449,0
41047,1
38637,0
5530,0
9934,0
5785,0
18006,0
29760,0
29434,0
39415,0
9804,0
26027,0
30548,0
34423,0
14071,0
17459,0
17168,0
20252,0
4524,0
6819,0
10776,0
12998,0
9812,0
11350,0
37503,0
25899,0
23966,0
32077,0
34675,1
32452,0
19191,0
15675,0
16749,0
23218,0
23822,0
33592,0
14921,0
26650,0
28346,0
17608,0
3013,0
19650,0
2156,0
20935,0
15171,0
36694,0
21041,0
3600,0
12198,0
6115,0
36361,0
39354,0
37090,0
12763,0
14641,0
15647,0
2510,0
17868,0
14079,0
37783,1
17382,1
10471,0
29703,0
33120,0
6213,1
30109,0
21358,0
7027,0
25953,0
4613,0
30039,1
36924,0
36472,0
30886,0
7382,0
21849,0
34112,0
29442,0
37732,0
28216,0
1593,0
17907,0
8767,0
26652,0
36742,1
24804,0
23376,0
3960,0
34897,0
12643,0
22503,0
21069,0
6777,0
20062,0
14199,0
19932,1
23621,0
36795,0
19464,0
25911,0
30562,0
4025,0
30861,0
29321,0
11036,0
5546,0
7010,0
262,0
29778,0
3633,0
39065,1
31020,0
38689,1
36589,0
30044,0
26183,0
5194,0
31516,0
26117,0
24894,0
22159,0
2262,0
14391,0
6005,0
6080,0
9847,0
10004,0
5510,0
34941,0
29573,0
7472,0
36533,0
35153,0
33322,0
16768,0
20682,0
9699,0
34956,0
38702,0
7428,0
31415,0
21025,0
29452,1
41176,0
10826,0
31082,0
909,0
15688,0
18094,0
5255,0
31119,0
22142,0
38790,0
28271,0
14416,0
23361,0
9201,0
39031,1
25935,0
31936,0
11514,0
28688,0
15221,0
13993,0
24902,1
6397,0
30208,0
20042,0
37717,0
35409,1
1696,0
41040,1
36217,0
33732,0
21106,0
25733,0
34628,0
31154,0
3929,0
24608,0
24675,0
13533,0
20574,0
22296,0
40679,1
20515,0
38039,0
40722,1
911,0
18411,0
14132,0
37953,1
38623,0
33492,0
1992,0
10172,0
24391,0
9556,0
33168,0
1121,0
8355,1
8131,0
33609,0
39291,1
40047,0
34773,0
20709,0
40973,1
37229,1
6465,0
4843,0
2767,0
39535,1
9784,0
35196,0
25650,0
2646,0
20028,0
34253,0
16923,0
19759,0
23663,0
3122,0
25113,0
13426,0
33266,0
38675,0
13253,0
27244,0
25940,0
39974,1
17344,0
31753,0
3673,0
36575,0
23040,0
22760,0
36637,1
34543,0
2835,0
29220,0
31381,0
39231,1
6797,0
23697,0
2511,0
8399,0
29942,0
15223,0
3498,0
2978,0
21356,0
20248,0
16948,0
36136,0
33388,0
9179,0
35360,0
2192,0
15544,0
29476,0
18085,0
32296,0
36775,1
18882,0
4869,0
19332,0
19485,0
15939,0
7676,0
26426,0
3928,0
4336,0
35326,0
32912,0
39205,1
21686,0
11884,0
20719,0
35873,1
6322,0
10204,0
36673,1
19673,0
7505,0
36962,0
35239,0
26238,0
34137,0
4849,0
24434,0
31928,0
9565,0
9066,0
4023,0
16215,0
15721,0
17212,0
19474,0
35056,0
38658,0
40348,1
8319,0
28594,0
1045,0
35141,0
34711,0
33942,0
22167,0
8712,0
1823,0
19144,0
6937,1
28843,0
1653,0
3508,0
6824,0
21120,0
35139,0
17747,0
12975,0
998,0
24041,0
22936,1
15114,0
38250,0
28450,0
8408,0
34537,0
26345,0
26346,0
40748,1
19966,0
30623,0
40141,1
18279,0
6014,0
34335,0
946,0
15329,0
24773,0
34619,0
22084,0
6070,0
37367,1
38979,0
35038,0
26257,0
13832,0
4237,0
7695,0
6875,0
39183,1
34487,0
19607,0
7024,0
19364,0
29141,0
4405,0
21488,0
27296,0
28443,0
2711,0
17123,0
8638,0
39152,1
12056,0
8565,0
153,0
36212,0
33091,0
11964,0
38110,1
32960,0
2136,0
19805,0
26902,0
19081,0
24710,0
28354,1
29497,0
9025,0
8636,0
33936,0
16286,0
7623,0
1904,0
32840,0
8537,0
33044,0
14060,0
28562,0
3805,0
37879,0
26059,0
23318,0
27300,0
444,0
10161,0
11662,0
29643,0
5152,0
23153,0
15787,1
12473,0
16552,0
8606,0
20228,0
15350,0
25746,0
14041,0
36214,1
15128,1
27449,0
34651,0
19526,0
1816,0
12129,0
20067,0
35294,0
24923,0
26339,0
11784,0
236,0
10718,0
13247,0
39909,0
6228,0
32266,0
27646,0
24497,0
5929,0
40408,0
17540,0
1286,0
10614,0
34746,0
28240,0
4606,0
28509,0
1149,0
32582,0
31867,1
32863,1
34012,0
19606,0
28071,0
2279,0
38857,0
30771,0
11847,0
16505,0
26561,0
11371,0
28792,0
39486,0
19667,0
19789,0
13837,0
8671,0
15813,0
33836,0
19591,0
9625,0
19370,0
34969,0
8219,0
38962,1
19808,0
29299,0
25688,0
8715,0
14939,0
36311,0
8170,0
18649,0
3746,0
39047,0
37686,1
12029,1
39101,0
17592,0
6536,0
28328,0
6576,0
8460,0
10287,0
63,0
33329,0
14001,0
35411,1
35748,0
21541,1
5313,0
23319,0
29663,0
11674,0
15613,1
284,0
1815,0
30474,0
28950,0
35640,0
14619,0
8431,0
12932,1
23079,0
35853,0
5445,0
26449,0
39397,1
21223,0
13937,0
137,0
4208,0
24777,0
36891,1
17648,0
14468,0
32236,0
12283,0
13700,1
21991,1
12700,0
14827,0
35157,0
9979,0
2304,0
12313,0
17738,0
21201,0
1988,0
6569,0
14695,1
3357,0
796,0
19535,0
7109,0
12467,1
41020,1
28100,0
25606,0
34764,0
27496,0
24629,0
17207,0
686,0
9679,0
38097,0
31374,0
15958,0
33655,0
36034,1
4299,0
29668,1
28545,1
19506,0
15514,1
3621,0
18419,0
9258,0
7222,0
614,0
30849,0
29711,1
5738,0
36344,0
26019,0
13240,0
15267,0
32948,0
4772,0
19211,0
8928,0
35980,0
24588,0
21245,0
33993,0
16925,0
27615,0
37645,1
23233,0
40897,0
22565,0
26005,0
30297,1
24559,0
979,0
16798,0
40195,0
28765,0
30472,1
25799,0
21489,0
21277,0
29265,1
6679,0
17405,0
6764,0
41044,1
4565,0
13949,0
37360,1
29212,0
16828,0
7238,0
32043,0
2785,0
36916,0
1574,0
35615,0
9028,1
6206,0
431,0
1771,0
26535,0
23805,0
22282,0
4129,0
2092,0
10411,0
2783,0
34402,0
30942,0
26081,0
16035,0
22133,0
953,0
37092,0
20699,0
19827,0
27057,0
38786,1
11045,0
1054,0
11599,0
9932,0
20031,0
5391,0
29028,0
10598,0
36565,0
9472,0
6487,0
8108,0
14282,0
8229,0
16383,0
9555,0
32153,0
32923,0
15304,0
20614,0
34560,0
9056,0
10786,0
39458,0
32469,0
39896,1
17829,0
913,0
26072,0
13047,0
30158,1
14693,0
26631,0
4137,0
13943,0
35631,0
22158,0
17726,0
26548,1
12116,0
16869,0
5715,0
40811,0
4504,0
36496,0
28014,0
17795,0
23257,1
22659,0
29059,0
24709,0
21133,1
21977,0
18368,0
19136,0
4904,1
32444,0
35968,0
2316,1
8945,0
31548,0
19587,0
11362,0
20111,0
900,0
11225,0
2441,0
11465,0
6553,0
32174,0
39216,1
2470,0
34787,0
33802,0
11081,1
5487,0
9656,0
36322,0
29542,0
30180,1
17050,0
9302,0
1349,0
5127,0
40888,0
12153,0
24802,0
4526,0
30238,1
36748,1
12808,0
30315,0
22687,0
27099,1
31278,0
15099,0
7703,0
13342,0
33518,0
3325,0
29866,0
19131,0
8617,1
